song,artist,hip_hop_rnb,genre,word,n,song_artist,tf,idf,tf_idf
What You Know,T.I.,1,RnB / Hip Hop,city,1,What You Know - T.I.,0.003401360544217687,3.6294560336431356,0.012345088549806583
What You Know,T.I.,1,RnB / Hip Hop,club,1,What You Know - T.I.,0.003401360544217687,3.1986731175506815,0.010879840535886672
What You Know,T.I.,1,RnB / Hip Hop,cool,1,What You Know - T.I.,0.003401360544217687,3.2499664119382317,0.011054307523599427
What You Know,T.I.,1,RnB / Hip Hop,coupe,1,What You Know - T.I.,0.003401360544217687,5.501258210544727,0.01871176262090043
What You Know,T.I.,1,RnB / Hip Hop,couple,1,What You Know - T.I.,0.003401360544217687,3.8918202981106265,0.013237484007179001
What You Know,T.I.,1,RnB / Hip Hop,crew,1,What You Know - T.I.,0.003401360544217687,4.248495242049359,0.014450664088603262
What You Know,T.I.,1,RnB / Hip Hop,cube,1,What You Know - T.I.,0.003401360544217687,6.194405391104672,0.02106940609219276
What You Know,T.I.,1,RnB / Hip Hop,cuz,1,What You Know - T.I.,0.003401360544217687,3.8918202981106265,0.013237484007179001
What You Know,T.I.,1,RnB / Hip Hop,designer,1,What You Know - T.I.,0.003401360544217687,5.501258210544727,0.01871176262090043
What You Know,T.I.,1,RnB / Hip Hop,doc,1,What You Know - T.I.,0.003401360544217687,6.194405391104672,0.02106940609219276
What You Know,T.I.,1,RnB / Hip Hop,doll,1,What You Know - T.I.,0.003401360544217687,5.501258210544727,0.01871176262090043
What You Know,T.I.,1,RnB / Hip Hop,door,1,What You Know - T.I.,0.003401360544217687,2.793208009442517,0.0095007075151106
What You Know,T.I.,1,RnB / Hip Hop,doubt,1,What You Know - T.I.,0.003401360544217687,3.3040336332085074,0.01123820963676363
What You Know,T.I.,1,RnB / Hip Hop,dough,1,What You Know - T.I.,0.003401360544217687,4.402645921876617,0.014974986128832031
What You Know,T.I.,1,RnB / Hip Hop,drag,1,What You Know - T.I.,0.003401360544217687,4.584967478670572,0.015595127478471334
What You Know,T.I.,1,RnB / Hip Hop,dro,1,What You Know - T.I.,0.003401360544217687,5.501258210544727,0.01871176262090043
What You Know,T.I.,1,RnB / Hip Hop,dubs,1,What You Know - T.I.,0.003401360544217687,4.808111029984782,0.0163541191496081
What You Know,T.I.,1,RnB / Hip Hop,fast,1,What You Know - T.I.,0.003401360544217687,3.3040336332085074,0.01123820963676363
What You Know,T.I.,1,RnB / Hip Hop,fifty,1,What You Know - T.I.,0.003401360544217687,4.808111029984782,0.0163541191496081
What You Know,T.I.,1,RnB / Hip Hop,fight,1,What You Know - T.I.,0.003401360544217687,2.6390573296152584,0.008976385474881832
What You Know,T.I.,1,RnB / Hip Hop,fishbowl,1,What You Know - T.I.,0.003401360544217687,6.194405391104672,0.02106940609219276
What You Know,T.I.,1,RnB / Hip Hop,fist,1,What You Know - T.I.,0.003401360544217687,5.501258210544727,0.01871176262090043
What You Know,T.I.,1,RnB / Hip Hop,folks,1,What You Know - T.I.,0.003401360544217687,4.584967478670572,0.015595127478471334
What You Know,T.I.,1,RnB / Hip Hop,fooled,1,What You Know - T.I.,0.003401360544217687,5.501258210544727,0.01871176262090043
What You Know,T.I.,1,RnB / Hip Hop,fore,1,What You Know - T.I.,0.003401360544217687,4.402645921876617,0.014974986128832031
What You Know,T.I.,1,RnB / Hip Hop,front,1,What You Know - T.I.,0.003401360544217687,3.1986731175506815,0.010879840535886672
What You Know,T.I.,1,RnB / Hip Hop,gangsta,1,What You Know - T.I.,0.003401360544217687,5.095793102436563,0.017332629600124362
What You Know,T.I.,1,RnB / Hip Hop,glock,1,What You Know - T.I.,0.003401360544217687,5.501258210544727,0.01871176262090043
What You Know,T.I.,1,RnB / Hip Hop,glow,1,What You Know - T.I.,0.003401360544217687,4.808111029984782,0.0163541191496081
What You Know,T.I.,1,RnB / Hip Hop,gotta,1,What You Know - T.I.,0.003401360544217687,1.7057690213725325,0.005801935446845348
What You Know,T.I.,1,RnB / Hip Hop,gun,1,What You Know - T.I.,0.003401360544217687,4.114963849424837,0.013996475678315771
What You Know,T.I.,1,RnB / Hip Hop,guts,1,What You Know - T.I.,0.003401360544217687,6.194405391104672,0.02106940609219276
What You Know,T.I.,1,RnB / Hip Hop,hid,1,What You Know - T.I.,0.003401360544217687,6.194405391104672,0.02106940609219276
What You Know,T.I.,1,RnB / Hip Hop,hit,1,What You Know - T.I.,0.003401360544217687,2.3657639946155773,0.00804681630821625
What You Know,T.I.,1,RnB / Hip Hop,homie,1,What You Know - T.I.,0.003401360544217687,3.8918202981106265,0.013237484007179001
What You Know,T.I.,1,RnB / Hip Hop,hood,1,What You Know - T.I.,0.003401360544217687,3.8918202981106265,0.013237484007179001
What You Know,T.I.,1,RnB / Hip Hop,hug,1,What You Know - T.I.,0.003401360544217687,5.501258210544727,0.01871176262090043
What You Know,T.I.,1,RnB / Hip Hop,kick,1,What You Know - T.I.,0.003401360544217687,3.2499664119382317,0.011054307523599427
What You Know,T.I.,1,RnB / Hip Hop,kill,1,What You Know - T.I.,0.003401360544217687,3.8918202981106265,0.013237484007179001
What You Know,T.I.,1,RnB / Hip Hop,knocked,1,What You Know - T.I.,0.003401360544217687,5.095793102436563,0.017332629600124362
What You Know,T.I.,1,RnB / Hip Hop,label,1,What You Know - T.I.,0.003401360544217687,5.095793102436563,0.017332629600124362
What You Know,T.I.,1,RnB / Hip Hop,latin,1,What You Know - T.I.,0.003401360544217687,6.194405391104672,0.02106940609219276
What You Know,T.I.,1,RnB / Hip Hop,leather,1,What You Know - T.I.,0.003401360544217687,4.808111029984782,0.0163541191496081
What You Know,T.I.,1,RnB / Hip Hop,lightning,1,What You Know - T.I.,0.003401360544217687,5.095793102436563,0.017332629600124362
What You Know,T.I.,1,RnB / Hip Hop,malls,1,What You Know - T.I.,0.003401360544217687,6.194405391104672,0.02106940609219276
What You Know,T.I.,1,RnB / Hip Hop,mugs,1,What You Know - T.I.,0.003401360544217687,5.501258210544727,0.01871176262090043
What You Know,T.I.,1,RnB / Hip Hop,news,1,What You Know - T.I.,0.003401360544217687,3.8918202981106265,0.013237484007179001
What You Know,T.I.,1,RnB / Hip Hop,niggas,1,What You Know - T.I.,0.003401360544217687,3.1498829533812494,0.010713887596534862
What You Know,T.I.,1,RnB / Hip Hop,nikes,1,What You Know - T.I.,0.003401360544217687,6.194405391104672,0.02106940609219276
What You Know,T.I.,1,RnB / Hip Hop,partner,1,What You Know - T.I.,0.003401360544217687,4.808111029984782,0.0163541191496081
What You Know,T.I.,1,RnB / Hip Hop,partners,1,What You Know - T.I.,0.003401360544217687,6.194405391104672,0.02106940609219276
What You Know,T.I.,1,RnB / Hip Hop,people,1,What You Know - T.I.,0.003401360544217687,2.6390573296152584,0.008976385474881832
What You Know,T.I.,1,RnB / Hip Hop,pinky,1,What You Know - T.I.,0.003401360544217687,6.194405391104672,0.02106940609219276
What You Know,T.I.,1,RnB / Hip Hop,pop,1,What You Know - T.I.,0.003401360544217687,3.361192047048456,0.011432626010368898
What You Know,T.I.,1,RnB / Hip Hop,popped,1,What You Know - T.I.,0.003401360544217687,6.194405391104672,0.02106940609219276
What You Know,T.I.,1,RnB / Hip Hop,pretty,1,What You Know - T.I.,0.003401360544217687,3.1986731175506815,0.010879840535886672
What You Know,T.I.,1,RnB / Hip Hop,question,1,What You Know - T.I.,0.003401360544217687,4.114963849424837,0.013996475678315771
What You Know,T.I.,1,RnB / Hip Hop,rich,1,What You Know - T.I.,0.003401360544217687,4.248495242049359,0.014450664088603262
What You Know,T.I.,1,RnB / Hip Hop,ring,1,What You Know - T.I.,0.003401360544217687,3.4863551900024623,0.011858350986402932
What You Know,T.I.,1,RnB / Hip Hop,rubber,1,What You Know - T.I.,0.003401360544217687,4.584967478670572,0.015595127478471334
What You Know,T.I.,1,RnB / Hip Hop,run,1,What You Know - T.I.,0.003401360544217687,2.456735772821304,0.00835624412524253
What You Know,T.I.,1,RnB / Hip Hop,scary,1,What You Know - T.I.,0.003401360544217687,6.194405391104672,0.02106940609219276
What You Know,T.I.,1,RnB / Hip Hop,shining,1,What You Know - T.I.,0.003401360544217687,3.997180813768453,0.013595853108055962
What You Know,T.I.,1,RnB / Hip Hop,shiny,1,What You Know - T.I.,0.003401360544217687,6.194405391104672,0.02106940609219276
What You Know,T.I.,1,RnB / Hip Hop,shop,1,What You Know - T.I.,0.003401360544217687,4.402645921876617,0.014974986128832031
What You Know,T.I.,1,RnB / Hip Hop,shots,1,What You Know - T.I.,0.003401360544217687,4.808111029984782,0.0163541191496081
What You Know,T.I.,1,RnB / Hip Hop,sitting,1,What You Know - T.I.,0.003401360544217687,3.6294560336431356,0.012345088549806583
What You Know,T.I.,1,RnB / Hip Hop,slightly,1,What You Know - T.I.,0.003401360544217687,6.194405391104672,0.02106940609219276
What You Know,T.I.,1,RnB / Hip Hop,spot,1,What You Know - T.I.,0.003401360544217687,3.8918202981106265,0.013237484007179001
What You Know,T.I.,1,RnB / Hip Hop,square,1,What You Know - T.I.,0.003401360544217687,5.095793102436563,0.017332629600124362
What You Know,T.I.,1,RnB / Hip Hop,squash,1,What You Know - T.I.,0.003401360544217687,6.194405391104672,0.02106940609219276
What You Know,T.I.,1,RnB / Hip Hop,talk,1,What You Know - T.I.,0.003401360544217687,2.2823823856765264,0.0077632053934575725
What You Know,T.I.,1,RnB / Hip Hop,throwed,1,What You Know - T.I.,0.003401360544217687,5.501258210544727,0.01871176262090043
What You Know,T.I.,1,RnB / Hip Hop,til,1,What You Know - T.I.,0.003401360544217687,2.4102157571864113,0.008198012779545617
What You Know,T.I.,1,RnB / Hip Hop,tools,1,What You Know - T.I.,0.003401360544217687,6.194405391104672,0.02106940609219276
What You Know,T.I.,1,RnB / Hip Hop,tube,1,What You Know - T.I.,0.003401360544217687,6.194405391104672,0.02106940609219276
What You Know,T.I.,1,RnB / Hip Hop,unnecessary,1,What You Know - T.I.,0.003401360544217687,6.194405391104672,0.02106940609219276
What You Know,T.I.,1,RnB / Hip Hop,video,1,What You Know - T.I.,0.003401360544217687,5.501258210544727,0.01871176262090043
What You Know,T.I.,1,RnB / Hip Hop,walk,1,What You Know - T.I.,0.003401360544217687,2.2241134775525504,0.007565011828410035
What You Know,T.I.,1,RnB / Hip Hop,westside,1,What You Know - T.I.,0.003401360544217687,6.194405391104672,0.02106940609219276
What You Know,T.I.,1,RnB / Hip Hop,y'all,1,What You Know - T.I.,0.003401360544217687,3.0163515607567266,0.010259699186247369
What You Know,T.I.,1,RnB / Hip Hop,yeah,1,What You Know - T.I.,0.003401360544217687,0.5886033248086749,0.0020020521251995745
What You Know,T.I.,1,RnB / Hip Hop,yelling,1,What You Know - T.I.,0.003401360544217687,6.194405391104672,0.02106940609219276
What You Know,T.I.,1,RnB / Hip Hop,you's,1,What You Know - T.I.,0.003401360544217687,5.095793102436563,0.017332629600124362
Whatever You Like,T.I.,1,RnB / Hip Hop,anytime,1,Whatever You Like - T.I.,0.005780346820809248,4.584967478670572,0.026502702188847236
Whatever You Like,T.I.,1,RnB / Hip Hop,aye,1,Whatever You Like - T.I.,0.005780346820809248,6.194405391104672,0.03580581150927556
Whatever You Like,T.I.,1,RnB / Hip Hop,bag,1,Whatever You Like - T.I.,0.005780346820809248,4.402645921876617,0.02544882035766831
Whatever You Like,T.I.,1,RnB / Hip Hop,banks,1,Whatever You Like - T.I.,0.005780346820809248,5.501258210544727,0.03179918040777299
Whatever You Like,T.I.,1,RnB / Hip Hop,bentleys,1,Whatever You Like - T.I.,0.005780346820809248,6.194405391104672,0.03580581150927556
Whatever You Like,T.I.,1,RnB / Hip Hop,chick,1,Whatever You Like - T.I.,0.005780346820809248,4.402645921876617,0.02544882035766831
Whatever You Like,T.I.,1,RnB / Hip Hop,college,1,Whatever You Like - T.I.,0.005780346820809248,4.584967478670572,0.026502702188847236
Whatever You Like,T.I.,1,RnB / Hip Hop,couple,1,Whatever You Like - T.I.,0.005780346820809248,3.8918202981106265,0.022496071087344662
Whatever You Like,T.I.,1,RnB / Hip Hop,daddies,1,Whatever You Like - T.I.,0.005780346820809248,6.194405391104672,0.03580581150927556
Whatever You Like,T.I.,1,RnB / Hip Hop,dear,1,Whatever You Like - T.I.,0.005780346820809248,4.248495242049359,0.024557775965603233
Whatever You Like,T.I.,1,RnB / Hip Hop,deposit,1,Whatever You Like - T.I.,0.005780346820809248,6.194405391104672,0.03580581150927556
Whatever You Like,T.I.,1,RnB / Hip Hop,desire,1,Whatever You Like - T.I.,0.005780346820809248,3.7965101183063017,0.021945145192521973
Whatever You Like,T.I.,1,RnB / Hip Hop,dollar,1,Whatever You Like - T.I.,0.005780346820809248,3.6294560336431356,0.020979514645336043
Whatever You Like,T.I.,1,RnB / Hip Hop,downgrade,1,Whatever You Like - T.I.,0.005780346820809248,6.194405391104672,0.03580581150927556
Whatever You Like,T.I.,1,RnB / Hip Hop,e'rybody,1,Whatever You Like - T.I.,0.005780346820809248,6.194405391104672,0.03580581150927556
Whatever You Like,T.I.,1,RnB / Hip Hop,fresh,1,Whatever You Like - T.I.,0.005780346820809248,3.997180813768453,0.0231050914090662
Whatever You Like,T.I.,1,RnB / Hip Hop,girls,1,Whatever You Like - T.I.,0.005780346820809248,2.8985685251003432,0.016754731358961522
Whatever You Like,T.I.,1,RnB / Hip Hop,heart,1,Whatever You Like - T.I.,0.005780346820809248,1.4670175723923318,0.008479870360649316
Whatever You Like,T.I.,1,RnB / Hip Hop,home,1,Whatever You Like - T.I.,0.005780346820809248,2.0047506490782467,0.011588154040914721
Whatever You Like,T.I.,1,RnB / Hip Hop,hottest,1,Whatever You Like - T.I.,0.005780346820809248,5.501258210544727,0.03179918040777299
Whatever You Like,T.I.,1,RnB / Hip Hop,hundred,1,Whatever You Like - T.I.,0.005780346820809248,3.709498741316672,0.02144218925616573
Whatever You Like,T.I.,1,RnB / Hip Hop,jim,1,Whatever You Like - T.I.,0.005780346820809248,5.095793102436563,0.029455451459170882
Whatever You Like,T.I.,1,RnB / Hip Hop,karat,1,Whatever You Like - T.I.,0.005780346820809248,6.194405391104672,0.03580581150927556
Whatever You Like,T.I.,1,RnB / Hip Hop,kit,1,Whatever You Like - T.I.,0.005780346820809248,6.194405391104672,0.03580581150927556
Whatever You Like,T.I.,1,RnB / Hip Hop,love,1,Whatever You Like - T.I.,0.005780346820809248,0.6729444732424258,0.0038898524464880103
Whatever You Like,T.I.,1,RnB / Hip Hop,million,1,Whatever You Like - T.I.,0.005780346820809248,3.4863551900024623,0.020152342138742556
Whatever You Like,T.I.,1,RnB / Hip Hop,nice,1,Whatever You Like - T.I.,0.005780346820809248,3.2499664119382317,0.018785933016984
Whatever You Like,T.I.,1,RnB / Hip Hop,nothin,1,Whatever You Like - T.I.,0.005780346820809248,2.9363088530831902,0.01697288354383347
Whatever You Like,T.I.,1,RnB / Hip Hop,ol,1,Whatever You Like - T.I.,0.005780346820809248,5.501258210544727,0.03179918040777299
Whatever You Like,T.I.,1,RnB / Hip Hop,pick,1,Whatever You Like - T.I.,0.005780346820809248,3.1986731175506815,0.01848943998584209
Whatever You Like,T.I.,1,RnB / Hip Hop,pocket,1,Whatever You Like - T.I.,0.005780346820809248,4.584967478670572,0.026502702188847236
Whatever You Like,T.I.,1,RnB / Hip Hop,rims,1,Whatever You Like - T.I.,0.005780346820809248,5.501258210544727,0.03179918040777299
Whatever You Like,T.I.,1,RnB / Hip Hop,rubberband,1,Whatever You Like - T.I.,0.005780346820809248,5.501258210544727,0.03179918040777299
Whatever You Like,T.I.,1,RnB / Hip Hop,shawty,1,Whatever You Like - T.I.,0.005780346820809248,4.248495242049359,0.024557775965603233
Whatever You Like,T.I.,1,RnB / Hip Hop,store,1,Whatever You Like - T.I.,0.005780346820809248,5.501258210544727,0.03179918040777299
Whatever You Like,T.I.,1,RnB / Hip Hop,sugar,1,Whatever You Like - T.I.,0.005780346820809248,3.361192047048456,0.019428855763285874
Whatever You Like,T.I.,1,RnB / Hip Hop,swear,1,Whatever You Like - T.I.,0.005780346820809248,3.1033629377463563,0.0179385140910194
Whatever You Like,T.I.,1,RnB / Hip Hop,swore,1,Whatever You Like - T.I.,0.005780346820809248,4.584967478670572,0.026502702188847236
Whatever You Like,T.I.,1,RnB / Hip Hop,talkin,1,Whatever You Like - T.I.,0.005780346820809248,3.3040336332085074,0.019098460307563625
Whatever You Like,T.I.,1,RnB / Hip Hop,telephone,1,Whatever You Like - T.I.,0.005780346820809248,5.095793102436563,0.029455451459170882
Whatever You Like,T.I.,1,RnB / Hip Hop,tropics,1,Whatever You Like - T.I.,0.005780346820809248,6.194405391104672,0.03580581150927556
Whatever You Like,T.I.,1,RnB / Hip Hop,vacations,1,Whatever You Like - T.I.,0.005780346820809248,6.194405391104672,0.03580581150927556
Whatever You Like,T.I.,1,RnB / Hip Hop,wallet,1,Whatever You Like - T.I.,0.005780346820809248,5.501258210544727,0.03179918040777299
When I'm Gone,3 Doors Down,0,Rock / Country,alive,1,When I'm Gone - 3 Doors Down,0.01818181818181818,3.0589111751755227,0.055616566821373135
When I'm Gone,3 Doors Down,0,Rock / Country,damn,1,When I'm Gone - 3 Doors Down,0.01818181818181818,2.3657639946155773,0.043013890811192314
When I'm Gone,3 Doors Down,0,Rock / Country,education,1,When I'm Gone - 3 Doors Down,0.01818181818181818,5.501258210544727,0.10002287655535867
When I'm Gone,3 Doors Down,0,Rock / Country,fighting,1,When I'm Gone - 3 Doors Down,0.01818181818181818,4.114963849424837,0.07481752453499703
When I'm Gone,3 Doors Down,0,Rock / Country,friends,1,When I'm Gone - 3 Doors Down,0.01818181818181818,2.505525936990736,0.0455550170361952
When I'm Gone,3 Doors Down,0,Rock / Country,hide,1,When I'm Gone - 3 Doors Down,0.01818181818181818,2.8985685251003432,0.05270124591091533
When I'm Gone,3 Doors Down,0,Rock / Country,inside,1,When I'm Gone - 3 Doors Down,0.01818181818181818,1.6945957207744073,0.030810831286807405
When I'm Gone,3 Doors Down,0,Rock / Country,life,1,When I'm Gone - 3 Doors Down,0.01818181818181818,1.4152818979931427,0.025732398145329866
When I'm Gone,3 Doors Down,0,Rock / Country,light,1,When I'm Gone - 3 Doors Down,0.01818181818181818,2.151354123270122,0.03911552951400222
When I'm Gone,3 Doors Down,0,Rock / Country,ray,1,When I'm Gone - 3 Doors Down,0.01818181818181818,6.194405391104672,0.11262555256553948
When I'm Gone,3 Doors Down,0,Rock / Country,roaming,1,When I'm Gone - 3 Doors Down,0.01818181818181818,6.194405391104672,0.11262555256553948
When I'm Gone,3 Doors Down,0,Rock / Country,secrets,1,When I'm Gone - 3 Doors Down,0.01818181818181818,4.248495242049359,0.07724536803726108
When I'm Gone,3 Doors Down,0,Rock / Country,skin,1,When I'm Gone - 3 Doors Down,0.01818181818181818,3.361192047048456,0.06111258267360829
When I'm Gone,3 Doors Down,0,Rock / Country,world,1,When I'm Gone - 3 Doors Down,0.01818181818181818,1.5500144919632997,0.028182081672059992
When I'm Gone,3 Doors Down,0,Rock / Country,yeah,1,When I'm Gone - 3 Doors Down,0.01818181818181818,0.5886033248086749,0.010701878632884998
